topic,chinese,japanese,indonesian,zh_ratio_in_ja,zh_ratio_in_id,has_mixed_lang
负载均衡配置,访问密钥的主要作用是负载均衡配置，适用于安全防护场景。,アクセスキーの主な役割は负载均衡配置であり、安全防护のシナリオに適しています。,"Peran utama kunci akses adalah 负载均衡配置, yang cocok untuk skenario 安全防护.",0.358974358974359,0.14285714285714285,True
API接口调用,Object支持API接口调用和故障恢复两种模式，满足不同业务需求。,オブジェクトはAPI接口调用と故障恢复の2つのモードをサポートし、異なる業務ニーズを満たします。,"Objek mendukung dua mode yaitu API接口调用 dan 故障恢复, memenuhi kebutuhan bisnis yang berbeda.",0.25,0.09090909090909091,True
监控告警配置,弹性计算的优势在于监控告警配置，相比传统方式可降低故障恢复成本。,弾性コンピューティングの利点は监控告警配置にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan komputasi elastis terletak pada 监控告警配置, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.42857142857142855,0.08695652173913043,True
负载均衡配置,优化分布式存储的性能，需要调整负载均衡配置和批量处理参数。,分散ストレージのパフォーマンスを最適化するには、负载均衡配置と批量处理パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja penyimpanan terdistribusi, perlu menyesuaikan parameter 负载均衡配置 dan 批量处理.",0.3584905660377358,0.09900990099009901,True
负载均衡配置,镜像是负载均衡配置中的核心组件，用于实现资源调度功能。,イメージは负载均衡配置のコアコンポーネントであり、资源调度機能を実現するために使用されます。,gambar adalah komponen inti dalam 负载均衡配置 yang digunakan untuk mengimplementasikan fungsi 资源调度.,0.34782608695652173,0.10638297872340426,True
API接口调用,实例的主要作用是API接口调用，适用于安全防护场景。,インスタンスの主な役割はAPI接口调用であり、安全防护のシナリオに適しています。,"Peran utama instance adalah API接口调用, yang cocok untuk skenario 安全防护.",0.3,0.11764705882352941,True
安全防护设置,Pod支持安全防护设置和性能监控两种模式，满足不同业务需求。,ポッドは安全防护设置と性能监控の2つのモードをサポートし、異なる業務ニーズを満たします。,"Pod mendukung dua mode yaitu 安全防护设置 dan 性能监控, memenuhi kebutuhan bisnis yang berbeda.",0.3181818181818182,0.11764705882352941,True
API接口调用,Object支持API接口调用和安全防护两种模式，满足不同业务需求。,オブジェクトはAPI接口调用と安全防护の2つのモードをサポートし、異なる業務ニーズを満たします。,"Objek mendukung dua mode yaitu API接口调用 dan 安全防护, memenuhi kebutuhan bisnis yang berbeda.",0.25,0.09090909090909091,True
数据库运维,配置备份恢复时，需要注意数据库运维和数据存储的兼容性。,备份恢复を設定する場合、数据库运维と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi 备份恢复, perlu diperhatikan kompatibilitas antara 数据库运维 dan 数据存储.",0.6153846153846154,0.1566265060240964,True
云服务器操作,带宽支持云服务器操作和批量处理两种模式，满足不同业务需求。,带宽は云服务器操作と批量处理の2つのモードをサポートし、異なる業務ニーズを満たします。,"带宽 mendukung dua mode yaitu 云服务器操作 dan 批量处理, memenuhi kebutuhan bisnis yang berbeda.",0.37209302325581395,0.14285714285714285,True
容器服务部署,Deployment的优势在于容器服务部署，相比传统方式可降低数据存储成本。,Deploymentの利点は容器服务部署にあり、従来の方法に比べて数据存储コストを削減できます。,"Kelebihan Deployment terletak pada 容器服务部署, yang dapat mengurangi biaya 数据存储 dibandingkan metode tradisional.",0.3958333333333333,0.09259259259259259,True
容器服务部署,Pod的主要作用是容器服务部署，适用于数据存储场景。,ポッドの主な役割は容器服务部署であり、数据存储のシナリオに適しています。,"Peran utama Pod adalah 容器服务部署, yang cocok untuk skenario 数据存储.",0.3888888888888889,0.16129032258064516,True
监控告警配置,在Docker场景下，使用监控告警配置可以有效提升性能监控效率。,ドッカーのシナリオでは、监控告警配置を使用することで性能监控効率を効果的に向上させることができます。,"Dalam skenario Docker, penggunaan 监控告警配置 dapat meningkatkan efisiensi 性能监控 secara efektif.",0.38,0.1111111111111111,True
监控告警配置,实例的主要作用是监控告警配置，适用于性能监控场景。,インスタンスの主な役割は监控告警配置であり、性能监控のシナリオに適しています。,"Peran utama instance adalah 监控告警配置, yang cocok untuk skenario 性能监控.",0.358974358974359,0.14925373134328357,True
对象存储使用,部署访问密钥前，需先完成对象存储使用和批量处理的准备工作。,アクセスキーをデプロイする前に、对象存储使用と批量处理の準備作業を完了する必要があります。,"Sebelum menyebarkan kunci akses, perlu menyelesaikan persiapan 对象存储使用 dan 批量处理 terlebih dahulu.",0.4222222222222222,0.10526315789473684,True
云服务器操作,优化安全组的性能，需要调整云服务器操作和安全防护参数。,セキュリティグループのパフォーマンスを最適化するには、云服务器操作と安全防护パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja grup keamanan, perlu menyesuaikan parameter 云服务器操作 dan 安全防护.",0.30357142857142855,0.11235955056179775,True
负载均衡配置,在分布式存储场景下，使用负载均衡配置可以有效提升批量处理效率。,分散ストレージのシナリオでは、负载均衡配置を使用することで批量处理効率を効果的に向上させることができます。,"Dalam skenario penyimpanan terdistribusi, penggunaan 负载均衡配置 dapat meningkatkan efisiensi 批量处理 secara efektif.",0.39622641509433965,0.09174311926605505,True
安全防护设置,在Kubernetes场景下，使用安全防护设置可以有效提升资源调度效率。,クバネテスのシナリオでは、安全防护设置を使用することで资源调度効率を効果的に向上させることができます。,"Dalam skenario Kubernetes, penggunaan 安全防护设置 dapat meningkatkan efisiensi 资源调度 secara efektif.",0.37254901960784315,0.10638297872340426,True
对象存储使用,部署跨域访问前，需先完成对象存储使用和故障恢复的准备工作。,跨域访问をデプロイする前に、对象存储使用と故障恢复の準備作業を完了する必要があります。,"Sebelum menyebarkan 跨域访问, perlu menyelesaikan persiapan 对象存储使用 dan 故障恢复 terlebih dahulu.",0.5348837209302325,0.1590909090909091,True
监控告警配置,实例的优势在于监控告警配置，相比传统方式可降低故障恢复成本。,インスタンスの利点は监控告警配置にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan instance terletak pada 监控告警配置, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.4318181818181818,0.09433962264150944,True
故障排查指南,部署实例前，需先完成故障排查指南和安全防护的准备工作。,インスタンスをデプロイする前に、故障排查指南と安全防护の準備作業を完了する必要があります。,"Sebelum menyebarkan instance, perlu menyelesaikan persiapan 故障排查指南 dan 安全防护 terlebih dahulu.",0.4222222222222222,0.10869565217391304,True
安全防护设置,Kubernetes的主要作用是安全防护设置，适用于安全防护场景。,クバネテスの主な役割は安全防护设置であり、安全防护のシナリオに適しています。,"Peran utama Kubernetes adalah 安全防护设置, yang cocok untuk skenario 安全防护.",0.3684210526315789,0.14492753623188406,True
API接口调用,Pod的优势在于API接口调用，相比传统方式可降低安全防护成本。,ポッドの利点はAPI接口调用にあり、従来の方法に比べて安全防护コストを削減できます。,"Kelebihan Pod terletak pada API接口调用, yang dapat mengurangi biaya 安全防护 dibandingkan metode tradisional.",0.40476190476190477,0.0784313725490196,True
容器服务部署,Docker是容器服务部署中的核心组件，用于实现数据存储功能。,ドッカーは容器服务部署のコアコンポーネントであり、数据存储機能を実現するために使用されます。,Docker adalah komponen inti dalam 容器服务部署 yang digunakan untuk mengimplementasikan fungsi 数据存储.,0.34782608695652173,0.10638297872340426,True
安全防护设置,优化弹性计算的性能，需要调整安全防护设置和资源调度参数。,弾性コンピューティングのパフォーマンスを最適化するには、安全防护设置と资源调度パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja komputasi elastis, perlu menyesuaikan parameter 安全防护设置 dan 资源调度.",0.3333333333333333,0.10752688172043011,True
安全防护设置,在Docker场景下，使用安全防护设置可以有效提升资源调度效率。,ドッカーのシナリオでは、安全防护设置を使用することで资源调度効率を効果的に向上させることができます。,"Dalam skenario Docker, penggunaan 安全防护设置 dapat meningkatkan efisiensi 资源调度 secara efektif.",0.38,0.1111111111111111,True
安全防护设置,排查安全组相关故障时，应优先检查安全防护设置和资源调度。,セキュリティグループ関連の障害を調査する場合、安全防护设置と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait grup keamanan, sebaiknya periksa 安全防护设置 dan 资源调度 terlebih dahulu.",0.48936170212765956,0.10309278350515463,True
负载均衡配置,Docker的优势在于负载均衡配置，相比传统方式可降低资源调度成本。,ドッカーの利点は负载均衡配置にあり、従来の方法に比べて资源调度コストを削減できます。,"Kelebihan Docker terletak pada 负载均衡配置, yang dapat mengurangi biaya 资源调度 dibandingkan metode tradisional.",0.4523809523809524,0.09615384615384616,True
故障排查指南,Docker是故障排查指南中的核心组件，用于实现性能监控功能。,ドッカーは故障排查指南のコアコンポーネントであり、性能监控機能を実現するために使用されます。,Docker adalah komponen inti dalam 故障排查指南 yang digunakan untuk mengimplementasikan fungsi 性能监控.,0.34782608695652173,0.10638297872340426,True
API接口调用,在弹性计算场景下，使用API接口调用可以有效提升故障恢复效率。,弾性コンピューティングのシナリオでは、API接口调用を使用することで故障恢复効率を効果的に向上させることができます。,"Dalam skenario komputasi elastis, penggunaan API接口调用 dapat meningkatkan efisiensi 故障恢复 secara efektif.",0.3275862068965517,0.0784313725490196,True
故障排查指南,配置虚拟机时，需要注意故障排查指南和安全防护的兼容性。,仮想マシンを設定する場合、故障排查指南と安全防护の互換性に注意する必要があります。,"Saat mengkonfigurasi mesin virtual, perlu diperhatikan kompatibilitas antara 故障排查指南 dan 安全防护.",0.5609756097560976,0.10752688172043011,True
监控告警配置,配置安全组时，需要注意监控告警配置和数据存储的兼容性。,セキュリティグループを設定する場合、监控告警配置と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi grup keamanan, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 数据存储.",0.45652173913043476,0.10752688172043011,True
负载均衡配置,分布式存储支持负载均衡配置和资源调度两种模式，满足不同业务需求。,分散ストレージは负载均衡配置と资源调度の2つのモードをサポートし、異なる業務ニーズを満たします。,"penyimpanan terdistribusi mendukung dua mode yaitu 负载均衡配置 dan 资源调度, memenuhi kebutuhan bisnis yang berbeda.",0.3333333333333333,0.09345794392523364,True
监控告警配置,配置安全组时，需要注意监控告警配置和故障恢复的兼容性。,セキュリティグループを設定する場合、监控告警配置と故障恢复の互換性に注意する必要があります。,"Saat mengkonfigurasi grup keamanan, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 故障恢复.",0.45652173913043476,0.10752688172043011,True
负载均衡配置,排查Pod相关故障时，应优先检查负载均衡配置和资源调度。,ポッド関連の障害を調査する場合、负载均衡配置と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait Pod, sebaiknya periksa 负载均衡配置 dan 资源调度 terlebih dahulu.",0.575,0.11494252873563218,True
安全防护设置,Object是安全防护设置中的核心组件，用于实现安全防护功能。,オブジェクトは安全防护设置のコアコンポーネントであり、安全防护機能を実現するために使用されます。,Objek adalah komponen inti dalam 安全防护设置 yang digunakan untuk mengimplementasikan fungsi 安全防护.,0.3333333333333333,0.10752688172043011,True
云服务器操作,弹性IP的主要作用是云服务器操作，适用于资源调度场景。,弹性IPの主な役割は云服务器操作であり、资源调度のシナリオに適しています。,"Peran utama 弹性IP adalah 云服务器操作, yang cocok untuk skenario 资源调度.",0.43243243243243246,0.19047619047619047,True
监控告警配置,优化Docker的性能，需要调整监控告警配置和批量处理参数。,ドッカーのパフォーマンスを最適化するには、监控告警配置と批量处理パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Docker, perlu menyesuaikan parameter 监控告警配置 dan 批量处理.",0.34,0.12195121951219512,True
安全防护设置,排查Docker相关故障时，应优先检查安全防护设置和故障恢复。,ドッカー関連の障害を調査する場合、安全防护设置と故障恢复を優先的に確認すべきです。,"Saat memecahkan masalah terkait Docker, sebaiknya periksa 安全防护设置 dan 故障恢复 terlebih dahulu.",0.5609756097560976,0.1111111111111111,True
负载均衡配置,访问密钥是负载均衡配置中的核心组件，用于实现性能监控功能。,アクセスキーは负载均衡配置のコアコンポーネントであり、性能监控機能を実現するために使用されます。,kunci akses adalah komponen inti dalam 负载均衡配置 yang digunakan untuk mengimplementasikan fungsi 性能监控.,0.3333333333333333,0.10101010101010101,True
安全防护设置,安全组的优势在于安全防护设置，相比传统方式可降低资源调度成本。,セキュリティグループの利点は安全防护设置にあり、従来の方法に比べて资源调度コストを削減できます。,"Kelebihan grup keamanan terletak pada 安全防护设置, yang dapat mengurangi biaya 资源调度 dibandingkan metode tradisional.",0.3958333333333333,0.09009009009009009,True
API接口调用,部署安全组前，需先完成API接口调用和性能监控的准备工作。,セキュリティグループをデプロイする前に、API接口调用と性能监控の準備作業を完了する必要があります。,"Sebelum menyebarkan grup keamanan, perlu menyelesaikan persiapan API接口调用 dan 性能监控 terlebih dahulu.",0.34,0.08163265306122448,True
监控告警配置,Bucket支持监控告警配置和数据存储两种模式，满足不同业务需求。,バケットは监控告警配置と数据存储の2つのモードをサポートし、異なる業務ニーズを満たします。,"Bucket mendukung dua mode yaitu 监控告警配置 dan 数据存储, memenuhi kebutuhan bisnis yang berbeda.",0.3111111111111111,0.11363636363636363,True
安全防护设置,Bucket支持安全防护设置和故障恢复两种模式，满足不同业务需求。,バケットは安全防护设置と故障恢复の2つのモードをサポートし、異なる業務ニーズを満たします。,"Bucket mendukung dua mode yaitu 安全防护设置 dan 故障恢复, memenuhi kebutuhan bisnis yang berbeda.",0.3111111111111111,0.11363636363636363,True
云服务器操作,实例支持云服务器操作和批量处理两种模式，满足不同业务需求。,インスタンスは云服务器操作と批量处理の2つのモードをサポートし、異なる業務ニーズを満たします。,"instance mendukung dua mode yaitu 云服务器操作 dan 批量处理, memenuhi kebutuhan bisnis yang berbeda.",0.2978723404255319,0.1111111111111111,True
故障排查指南,通过Bucket接口，可以实现故障排查指南的资源调度操作。,バケットインターフェースを介して、故障排查指南の资源调度操作を実現することができます。,"Melalui antarmuka Bucket, dapat mengimplementasikan operasi 故障排查指南 pada 资源调度.",0.3488372093023256,0.12987012987012986,True
负载均衡配置,部署安全组前，需先完成负载均衡配置和数据存储的准备工作。,セキュリティグループをデプロイする前に、负载均衡配置と数据存储の準備作業を完了する必要があります。,"Sebelum menyebarkan grup keamanan, perlu menyelesaikan persiapan 负载均衡配置 dan 数据存储 terlebih dahulu.",0.3877551020408163,0.10309278350515463,True
监控告警配置,部署虚拟机前，需先完成监控告警配置和资源调度的准备工作。,仮想マシンをデプロイする前に、监控告警配置と资源调度の準備作業を完了する必要があります。,"Sebelum menyebarkan mesin virtual, perlu menyelesaikan persiapan 监控告警配置 dan 资源调度 terlebih dahulu.",0.4772727272727273,0.10309278350515463,True
监控告警配置,通过Object接口，可以实现监控告警配置的批量处理操作。,オブジェクトインターフェースを介して、监控告警配置の批量处理操作を実現することができます。,"Melalui antarmuka Objek, dapat mengimplementasikan operasi 监控告警配置 pada 批量处理.",0.3333333333333333,0.13157894736842105,True
负载均衡配置,访问密钥是负载均衡配置中的核心组件，用于实现批量处理功能。,アクセスキーは负载均衡配置のコアコンポーネントであり、批量处理機能を実現するために使用されます。,kunci akses adalah komponen inti dalam 负载均衡配置 yang digunakan untuk mengimplementasikan fungsi 批量处理.,0.3333333333333333,0.10101010101010101,True
监控告警配置,虚拟机支持监控告警配置和安全防护两种模式，满足不同业务需求。,仮想マシンは监控告警配置と安全防护の2つのモードをサポートし、異なる業務ニーズを満たします。,"mesin virtual mendukung dua mode yaitu 监控告警配置 dan 安全防护, memenuhi kebutuhan bisnis yang berbeda.",0.34782608695652173,0.10526315789473684,True
API接口调用,优化Object的性能，需要调整API接口调用和性能监控参数。,オブジェクトのパフォーマンスを最適化するには、API接口调用と性能监控パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Objek, perlu menyesuaikan parameter API接口调用 dan 性能监控.",0.2830188679245283,0.0975609756097561,True
云服务器操作,在带宽场景下，使用云服务器操作可以有效提升安全防护效率。,带宽のシナリオでは、云服务器操作を使用することで安全防护効率を効果的に向上させることができます。,"Dalam skenario 带宽, penggunaan 云服务器操作 dapat meningkatkan efisiensi 安全防护 secara efektif.",0.4375,0.13953488372093023,True
对象存储使用,排查存储类型相关故障时，应优先检查对象存储使用和资源调度。,存储类型関連の障害を調査する場合、对象存储使用と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait 存储类型, sebaiknya periksa 对象存储使用 dan 资源调度 terlebih dahulu.",0.6585365853658537,0.1590909090909091,True
容器服务部署,部署Kubernetes前，需先完成容器服务部署和数据存储的准备工作。,クバネテスをデプロイする前に、容器服务部署と数据存储の準備作業を完了する必要があります。,"Sebelum menyebarkan Kubernetes, perlu menyelesaikan persiapan 容器服务部署 dan 数据存储 terlebih dahulu.",0.4318181818181818,0.10638297872340426,True
API接口调用,分布式存储支持API接口调用和数据存储两种模式，满足不同业务需求。,分散ストレージはAPI接口调用と数据存储の2つのモードをサポートし、異なる業務ニーズを満たします。,"penyimpanan terdistribusi mendukung dua mode yaitu API接口调用 dan 数据存储, memenuhi kebutuhan bisnis yang berbeda.",0.2857142857142857,0.07407407407407407,True
安全防护设置,Kubernetes是安全防护设置中的核心组件，用于实现资源调度功能。,クバネテスは安全防护设置のコアコンポーネントであり、资源调度機能を実現するために使用されます。,Kubernetes adalah komponen inti dalam 安全防护设置 yang digunakan untuk mengimplementasikan fungsi 资源调度.,0.3404255319148936,0.10204081632653061,True
负载均衡配置,排查分布式存储相关故障时，应优先检查负载均衡配置和性能监控。,分散ストレージ関連の障害を調査する場合、负载均衡配置と性能监控を優先的に確認すべきです。,"Saat memecahkan masalah terkait penyimpanan terdistribusi, sebaiknya periksa 负载均衡配置 dan 性能监控 terlebih dahulu.",0.5681818181818182,0.09174311926605505,True
数据库运维,索引优化的优势在于数据库运维，相比传统方式可降低数据存储成本。,索引优化の利点は数据库运维にあり、従来の方法に比べて数据存储コストを削減できます。,"Kelebihan 索引优化 terletak pada 数据库运维, yang dapat mengurangi biaya 数据存储 dibandingkan metode tradisional.",0.5365853658536586,0.12871287128712872,True
故障排查指南,优化Docker的性能，需要调整故障排查指南和批量处理参数。,ドッカーのパフォーマンスを最適化するには、故障排查指南と批量处理パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Docker, perlu menyesuaikan parameter 故障排查指南 dan 批量处理.",0.34,0.12195121951219512,True
云服务器操作,安全组的主要作用是云服务器操作，适用于性能监控场景。,セキュリティグループの主な役割は云服务器操作であり、性能监控のシナリオに適しています。,"Peran utama grup keamanan adalah 云服务器操作, yang cocok untuk skenario 性能监控.",0.32558139534883723,0.1388888888888889,True
安全防护设置,访问密钥的优势在于安全防护设置，相比传统方式可降低故障恢复成本。,アクセスキーの利点は安全防护设置にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan kunci akses terletak pada 安全防护设置, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.4318181818181818,0.09174311926605505,True
监控告警配置,配置实例时，需要注意监控告警配置和安全防护的兼容性。,インスタンスを設定する場合、监控告警配置と安全防护の互換性に注意する必要があります。,"Saat mengkonfigurasi instance, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 安全防护.",0.5,0.11363636363636363,True
故障排查指南,部署镜像前，需先完成故障排查指南和资源调度的准备工作。,イメージをデプロイする前に、故障排查指南と资源调度の準備作業を完了する必要があります。,"Sebelum menyebarkan gambar, perlu menyelesaikan persiapan 故障排查指南 dan 资源调度 terlebih dahulu.",0.4418604651162791,0.1111111111111111,True
故障排查指南,优化Kubernetes的性能，需要调整故障排查指南和性能监控参数。,クバネテスのパフォーマンスを最適化するには、故障排查指南と性能监控パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Kubernetes, perlu menyesuaikan parameter 故障排查指南 dan 性能监控.",0.3333333333333333,0.11627906976744186,True
对象存储使用,部署Bucket前，需先完成对象存储使用和故障恢复的准备工作。,バケットをデプロイする前に、对象存储使用と故障恢复の準備作業を完了する必要があります。,"Sebelum menyebarkan Bucket, perlu menyelesaikan persiapan 对象存储使用 dan 故障恢复 terlebih dahulu.",0.4418604651162791,0.1111111111111111,True
安全防护设置,排查弹性计算相关故障时，应优先检查安全防护设置和资源调度。,弾性コンピューティング関連の障害を調査する場合、安全防护设置と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait komputasi elastis, sebaiknya periksa 安全防护设置 dan 资源调度 terlebih dahulu.",0.5208333333333334,0.09900990099009901,True
云计算基础,弹性计算的主要作用是云计算基础，适用于资源调度场景。,弾性コンピューティングの主な役割は云计算基础であり、资源调度のシナリオに適しています。,"Peran utama komputasi elastis adalah 云计算基础, yang cocok untuk skenario 资源调度.",0.3488372093023256,0.12,True
故障排查指南,优化虚拟机的性能，需要调整故障排查指南和性能监控参数。,仮想マシンのパフォーマンスを最適化するには、故障排查指南と性能监控パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja mesin virtual, perlu menyesuaikan parameter 故障排查指南 dan 性能监控.",0.37254901960784315,0.11235955056179775,True
监控告警配置,配置Object时，需要注意监控告警配置和数据存储的兼容性。,オブジェクトを設定する場合、监控告警配置と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi Objek, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 数据存储.",0.5,0.11764705882352941,True
故障排查指南,部署弹性计算前，需先完成故障排查指南和批量处理的准备工作。,弾性コンピューティングをデプロイする前に、故障排查指南と批量处理の準備作業を完了する必要があります。,"Sebelum menyebarkan komputasi elastis, perlu menyelesaikan persiapan 故障排查指南 dan 批量处理 terlebih dahulu.",0.42,0.09900990099009901,True
云服务器操作,在快照场景下，使用云服务器操作可以有效提升批量处理效率。,快照のシナリオでは、云服务器操作を使用することで批量处理効率を効果的に向上させることができます。,"Dalam skenario 快照, penggunaan 云服务器操作 dapat meningkatkan efisiensi 批量处理 secara efektif.",0.4375,0.13953488372093023,True
安全防护设置,分布式存储的优势在于安全防护设置，相比传统方式可降低故障恢复成本。,分散ストレージの利点は安全防护设置にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan penyimpanan terdistribusi terletak pada 安全防护设置, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.4666666666666667,0.08130081300813008,True
监控告警配置,Kubernetes是监控告警配置中的核心组件，用于实现资源调度功能。,クバネテスは监控告警配置のコアコンポーネントであり、资源调度機能を実現するために使用されます。,Kubernetes adalah komponen inti dalam 监控告警配置 yang digunakan untuk mengimplementasikan fungsi 资源调度.,0.3404255319148936,0.10204081632653061,True
数据库运维,配置索引优化时，需要注意数据库运维和资源调度的兼容性。,索引优化を設定する場合、数据库运维と资源调度の互換性に注意する必要があります。,"Saat mengkonfigurasi 索引优化, perlu diperhatikan kompatibilitas antara 数据库运维 dan 资源调度.",0.6153846153846154,0.1566265060240964,True
负载均衡配置,分布式存储的优势在于负载均衡配置，相比传统方式可降低批量处理成本。,分散ストレージの利点は负载均衡配置にあり、従来の方法に比べて批量处理コストを削減できます。,"Kelebihan penyimpanan terdistribusi terletak pada 负载均衡配置, yang dapat mengurangi biaya 批量处理 dibandingkan metode tradisional.",0.4666666666666667,0.08130081300813008,True
监控告警配置,通过分布式存储接口，可以实现监控告警配置的安全防护操作。,分散ストレージインターフェースを介して、监控告警配置の安全防护操作を実現することができます。,"Melalui antarmuka penyimpanan terdistribusi, dapat mengimplementasikan operasi 监控告警配置 pada 安全防护.",0.3695652173913043,0.10416666666666667,True
故障排查指南,配置弹性计算时，需要注意故障排查指南和性能监控的兼容性。,弾性コンピューティングを設定する場合、故障排查指南と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi komputasi elastis, perlu diperhatikan kompatibilitas antara 故障排查指南 dan 性能监控.",0.48936170212765956,0.10309278350515463,True
负载均衡配置,配置Kubernetes时，需要注意负载均衡配置和性能监控的兼容性。,クバネテスを設定する場合、负载均衡配置と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi Kubernetes, perlu diperhatikan kompatibilitas antara 负载均衡配置 dan 性能监控.",0.5121951219512195,0.1111111111111111,True
数据库运维,部署备份恢复前，需先完成数据库运维和性能监控的准备工作。,备份恢复をデプロイする前に、数据库运维と性能监控の準備作業を完了する必要があります。,"Sebelum menyebarkan 备份恢复, perlu menyelesaikan persiapan 数据库运维 dan 性能监控 terlebih dahulu.",0.5238095238095238,0.14942528735632185,True
故障排查指南,Bucket是故障排查指南中的核心组件，用于实现故障恢复功能。,バケットは故障排查指南のコアコンポーネントであり、故障恢复機能を実現するために使用されます。,Bucket adalah komponen inti dalam 故障排查指南 yang digunakan untuk mengimplementasikan fungsi 故障恢复.,0.34782608695652173,0.10638297872340426,True
监控告警配置,配置Kubernetes时，需要注意监控告警配置和故障恢复的兼容性。,クバネテスを設定する場合、监控告警配置と故障恢复の互換性に注意する必要があります。,"Saat mengkonfigurasi Kubernetes, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 故障恢复.",0.5121951219512195,0.1111111111111111,True
对象存储使用,跨域访问的优势在于对象存储使用，相比传统方式可降低安全防护成本。,跨域访问の利点は对象存储使用にあり、従来の方法に比べて安全防护コストを削減できます。,"Kelebihan 跨域访问 terletak pada 对象存储使用, yang dapat mengurangi biaya 安全防护 dibandingkan metode tradisional.",0.5476190476190477,0.13725490196078433,True
数据库运维,优化事务的性能，需要调整数据库运维和资源调度参数。,事务のパフォーマンスを最適化するには、数据库运维と资源调度パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja 事务, perlu menyesuaikan parameter 数据库运维 dan 资源调度.",0.3829787234042553,0.14285714285714285,True
负载均衡配置,弹性计算是负载均衡配置中的核心组件，用于实现安全防护功能。,弾性コンピューティングは负载均衡配置のコアコンポーネントであり、安全防护機能を実現するために使用されます。,komputasi elastis adalah komponen inti dalam 负载均衡配置 yang digunakan untuk mengimplementasikan fungsi 安全防护.,0.33962264150943394,0.09523809523809523,True
负载均衡配置,在访问密钥场景下，使用负载均衡配置可以有效提升安全防护效率。,アクセスキーのシナリオでは、负载均衡配置を使用することで安全防护効率を効果的に向上させることができます。,"Dalam skenario kunci akses, penggunaan 负载均衡配置 dapat meningkatkan efisiensi 安全防护 secara efektif.",0.36538461538461536,0.10526315789473684,True
数据库运维,在锁机制场景下，使用数据库运维可以有效提升性能监控效率。,锁机制のシナリオでは、数据库运维を使用することで性能监控効率を効果的に向上させることができます。,"Dalam skenario 锁机制, penggunaan 数据库运维 dapat meningkatkan efisiensi 性能监控 secara efektif.",0.4375,0.13953488372093023,True
故障排查指南,安全组的优势在于故障排查指南，相比传统方式可降低批量处理成本。,セキュリティグループの利点は故障排查指南にあり、従来の方法に比べて批量处理コストを削減できます。,"Kelebihan grup keamanan terletak pada 故障排查指南, yang dapat mengurangi biaya 批量处理 dibandingkan metode tradisional.",0.3958333333333333,0.09009009009009009,True
故障排查指南,排查分布式存储相关故障时，应优先检查故障排查指南和资源调度。,分散ストレージ関連の障害を調査する場合、故障排查指南と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait penyimpanan terdistribusi, sebaiknya periksa 故障排查指南 dan 资源调度 terlebih dahulu.",0.5681818181818182,0.09174311926605505,True
云服务器操作,在带宽场景下，使用云服务器操作可以有效提升批量处理效率。,带宽のシナリオでは、云服务器操作を使用することで批量处理効率を効果的に向上させることができます。,"Dalam skenario 带宽, penggunaan 云服务器操作 dapat meningkatkan efisiensi 批量处理 secara efektif.",0.4375,0.13953488372093023,True
负载均衡配置,部署访问密钥前，需先完成负载均衡配置和资源调度的准备工作。,アクセスキーをデプロイする前に、负载均衡配置と资源调度の準備作業を完了する必要があります。,"Sebelum menyebarkan kunci akses, perlu menyelesaikan persiapan 负载均衡配置 dan 资源调度 terlebih dahulu.",0.4222222222222222,0.10526315789473684,True
